Price,Address,City,Zipcode,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,MLS ID,Listing Agent,Status,Listing URL
434210,"1113 Main St, Sacramento, NY 35587",Sacramento,35587,NY,1,4,2421,1738,1959,16,Apartment,Z837089,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/98199563_zpid/
491406,"2353 Maple Dr, San Francisco, FL 73490",San Francisco,73490,FL,5,2,3489,3663,1973,40,Multi-Family,Z944120,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/15329073_zpid/
1311387,"5810 Main St, San Diego, NY 71253",San Diego,71253,NY,6,1,828,3281,1982,80,Apartment,Z951441,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/95960087_zpid/
1199146,"8038 Maple Dr, Sacramento, TX 44938",Sacramento,44938,TX,4,2,824,4458,1981,105,Single Family,Z173089,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/12362307_zpid/
561221,"2405 Elm St, Sacramento, CA 43399",Sacramento,43399,CA,1,4,3753,8564,1979,25,Apartment,Z451187,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/21076337_zpid/
410437,"9731 Main St, Sacramento, CA 44942",Sacramento,44942,CA,6,2,2586,9932,2008,9,Apartment,Z985741,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/27880519_zpid/
556797,"7840 Maple Dr, Sacramento, NY 79679",Sacramento,79679,NY,1,4,917,3505,1959,67,Townhouse,Z754316,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/75287092_zpid/
546196,"8843 Oak Ave, Los Angeles, TX 35408",Los Angeles,35408,TX,2,3,873,5439,1984,5,Condo,Z843850,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/42176025_zpid/
454064,"2502 Oak Ave, Los Angeles, IL 52754",Los Angeles,52754,IL,1,1,3630,5094,2005,117,Townhouse,Z166242,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/75710032_zpid/
667653,"3146 Main St, San Francisco, NY 59991",San Francisco,59991,NY,6,4,612,3259,1977,18,Apartment,Z381485,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/73746671_zpid/
1273467,"3911 Pine Rd, San Diego, IL 65240",San Diego,65240,IL,1,4,3607,4500,1959,81,Apartment,Z220201,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/59422148_zpid/
918155,"2198 Elm St, San Diego, FL 89898",San Diego,89898,FL,3,2,3379,1263,1992,102,Single Family,Z291950,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/83461708_zpid/
454285,"7063 Maple Dr, Los Angeles, NY 86802",Los Angeles,86802,NY,2,4,1664,8392,1993,104,Single Family,Z295508,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/67221493_zpid/
926781,"7828 Oak Ave, Los Angeles, NY 86926",Los Angeles,86926,NY,2,3,688,2415,2017,92,Single Family,Z811619,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/67837654_zpid/
372979,"417 Oak Ave, Fresno, FL 80351",Fresno,80351,FL,1,1,716,1882,1967,113,Townhouse,Z171447,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/15131275_zpid/
1063935,"4114 Maple Dr, Fresno, NY 35778",Fresno,35778,NY,3,1,1387,4226,1998,30,Apartment,Z276627,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/21329428_zpid/
864386,"8555 Pine Rd, San Diego, FL 86871",San Diego,86871,FL,2,1,1540,6242,2019,67,Apartment,Z899697,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/69813965_zpid/
989896,"9987 Main St, San Francisco, NY 51805",San Francisco,51805,NY,3,4,3276,6338,1998,78,Apartment,Z218176,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/85490615_zpid/
566147,"1251 Maple Dr, Fresno, FL 16407",Fresno,16407,FL,5,1,2049,9210,1969,67,Townhouse,Z512890,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/55335856_zpid/
943663,"1560 Oak Ave, Los Angeles, IL 83882",Los Angeles,83882,IL,1,1,3240,9748,1971,55,Single Family,Z767400,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/15307563_zpid/
125165,"178 Oak Ave, Los Angeles, CA 57464",Los Angeles,57464,CA,5,4,2501,4493,1958,115,Townhouse,Z141631,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/41491154_zpid/
176303,"2087 Maple Dr, San Francisco, NY 55776",San Francisco,55776,NY,1,1,3194,3870,1950,69,Multi-Family,Z537139,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/35156588_zpid/
541910,"6326 Maple Dr, San Diego, FL 62730",San Diego,62730,FL,6,2,3117,9659,2015,24,Condo,Z602634,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/25695292_zpid/
398709,"567 Maple Dr, Los Angeles, CA 30028",Los Angeles,30028,CA,2,1,3063,5881,2005,22,Townhouse,Z891238,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/49666701_zpid/
898766,"9693 Main St, Sacramento, IL 85906",Sacramento,85906,IL,4,3,719,1166,2023,115,Condo,Z817018,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/43214317_zpid/
1369287,"528 Pine Rd, Los Angeles, FL 62853",Los Angeles,62853,FL,5,4,3530,3648,1996,63,Multi-Family,Z728370,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/39303820_zpid/
1295690,"9511 Pine Rd, Los Angeles, NY 35374",Los Angeles,35374,NY,2,1,1976,6619,1966,102,Townhouse,Z175073,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/56562756_zpid/
204223,"1374 Main St, Los Angeles, NY 86128",Los Angeles,86128,NY,1,4,3255,7762,1964,117,Multi-Family,Z334860,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/14638787_zpid/
306767,"5957 Oak Ave, San Diego, IL 31284",San Diego,31284,IL,4,2,847,6174,1952,61,Condo,Z986173,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/35209098_zpid/
624411,"4605 Oak Ave, San Diego, TX 28207",San Diego,28207,TX,3,1,3393,6673,1978,86,Apartment,Z641723,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/69614536_zpid/
1402993,"4606 Pine Rd, Los Angeles, NY 70569",Los Angeles,70569,NY,4,1,3498,2168,1959,74,Multi-Family,Z399997,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/68155311_zpid/
1030559,"9989 Elm St, Fresno, CA 63326",Fresno,63326,CA,6,1,1575,3011,1989,85,Single Family,Z109449,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/63657330_zpid/
510476,"9645 Main St, San Francisco, TX 39748",San Francisco,39748,TX,1,2,2012,8095,2022,9,Townhouse,Z952439,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/20861915_zpid/
737510,"3007 Maple Dr, Fresno, TX 24387",Fresno,24387,TX,2,4,3577,6712,2022,17,Apartment,Z228422,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/50127798_zpid/
579709,"788 Pine Rd, San Diego, NY 21933",San Diego,21933,NY,1,3,1121,8337,1982,30,Single Family,Z439818,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/44457718_zpid/
397855,"3066 Main St, Sacramento, IL 72103",Sacramento,72103,IL,3,3,2855,3028,1987,6,Condo,Z264408,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/39975494_zpid/
445276,"3325 Elm St, San Diego, NY 30325",San Diego,30325,NY,2,3,2775,4426,1958,89,Townhouse,Z750677,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/72609990_zpid/
1475870,"2813 Oak Ave, San Diego, NY 87954",San Diego,87954,NY,3,2,1634,7935,2001,109,Townhouse,Z429805,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/39719114_zpid/
1191596,"8685 Pine Rd, Los Angeles, IL 43975",Los Angeles,43975,IL,4,2,1576,9384,1981,60,Apartment,Z556501,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/16480301_zpid/
1050628,"6610 Elm St, Los Angeles, NY 82594",Los Angeles,82594,NY,1,3,3150,2541,1979,96,Apartment,Z951447,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/79630782_zpid/
1421824,"809 Oak Ave, San Diego, CA 90159",San Diego,90159,CA,6,3,3373,4274,1964,83,Condo,Z563985,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/43224118_zpid/
510550,"565 Main St, Sacramento, NY 51702",Sacramento,51702,NY,3,2,1109,2075,1989,39,Condo,Z553313,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/91114828_zpid/
1325023,"8747 Maple Dr, Los Angeles, IL 29255",Los Angeles,29255,IL,2,4,1027,7976,2013,16,Single Family,Z313403,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/24122718_zpid/
1270993,"8071 Pine Rd, Sacramento, TX 25138",Sacramento,25138,TX,1,3,2017,3216,2022,59,Apartment,Z759732,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/58638640_zpid/
664075,"2090 Pine Rd, San Diego, IL 86775",San Diego,86775,IL,5,4,1863,3313,1965,15,Single Family,Z228342,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/60153609_zpid/
736337,"3542 Main St, San Francisco, FL 28779",San Francisco,28779,FL,5,2,2312,7156,1987,39,Apartment,Z461882,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/56051535_zpid/
1042856,"9301 Main St, San Diego, FL 41974",San Diego,41974,FL,2,1,1628,6833,1957,22,Townhouse,Z785940,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/14739510_zpid/
365717,"644 Maple Dr, San Francisco, TX 46390",San Francisco,46390,TX,1,4,672,7427,2017,16,Condo,Z242249,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/44101972_zpid/
149578,"8733 Pine Rd, San Francisco, IL 37799",San Francisco,37799,IL,3,3,1611,9895,1954,120,Single Family,Z290820,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/36179702_zpid/
658686,"8751 Maple Dr, San Diego, NY 82664",San Diego,82664,NY,1,1,1045,9187,1979,81,Townhouse,Z829757,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/78622942_zpid/
1108409,"9048 Pine Rd, San Diego, CA 17279",San Diego,17279,CA,6,1,3662,8587,1956,12,Townhouse,Z440936,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/52356083_zpid/
198284,"4521 Maple Dr, San Francisco, TX 58087",San Francisco,58087,TX,5,3,2540,4722,2017,108,Multi-Family,Z736812,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/13148399_zpid/
1065786,"2815 Oak Ave, Los Angeles, CA 96815",Los Angeles,96815,CA,5,4,2232,1212,1995,89,Multi-Family,Z193075,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/58563322_zpid/
1315096,"7261 Elm St, San Diego, NY 98880",San Diego,98880,NY,1,4,3035,7988,1987,42,Apartment,Z633255,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/79330048_zpid/
578056,"8923 Main St, Sacramento, TX 97988",Sacramento,97988,TX,3,2,2423,6174,2004,98,Townhouse,Z922853,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/20759459_zpid/
1167412,"2180 Main St, San Francisco, TX 85803",San Francisco,85803,TX,1,1,1424,2429,2012,9,Apartment,Z524878,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/58043528_zpid/
1137640,"4933 Pine Rd, San Diego, TX 92796",San Diego,92796,TX,4,3,819,6327,1959,112,Condo,Z817851,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/51909673_zpid/
1219561,"3338 Pine Rd, Fresno, CA 20224",Fresno,20224,CA,4,4,2361,4893,1999,49,Townhouse,Z436997,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/27495633_zpid/
798149,"3330 Oak Ave, San Diego, TX 72741",San Diego,72741,TX,5,2,1008,8619,1972,109,Apartment,Z917578,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/15941115_zpid/
957203,"8154 Maple Dr, Los Angeles, NY 30810",Los Angeles,30810,NY,5,1,2704,8023,2019,63,Single Family,Z867520,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/70206806_zpid/
1376960,"2595 Maple Dr, Los Angeles, IL 27723",Los Angeles,27723,IL,3,2,2962,1933,1992,67,Townhouse,Z570140,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/45384909_zpid/
355812,"1033 Maple Dr, Fresno, NY 41611",Fresno,41611,NY,2,4,1119,6335,2015,32,Single Family,Z306430,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/38328401_zpid/
1484582,"2288 Pine Rd, San Francisco, NY 57725",San Francisco,57725,NY,1,4,3429,9457,1984,14,Townhouse,Z578764,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/10624438_zpid/
552789,"6048 Oak Ave, San Diego, CA 74406",San Diego,74406,CA,6,1,3838,6060,2018,56,Townhouse,Z875912,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/17244113_zpid/
406699,"7221 Pine Rd, Sacramento, TX 69180",Sacramento,69180,TX,2,2,871,8988,1951,11,Single Family,Z467253,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/88615467_zpid/
1024477,"6265 Maple Dr, Fresno, TX 41345",Fresno,41345,TX,2,2,2162,1508,1977,13,Condo,Z103099,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/17937772_zpid/
641930,"5776 Maple Dr, Los Angeles, NY 38615",Los Angeles,38615,NY,6,3,2774,1509,1996,93,Townhouse,Z831183,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/94104977_zpid/
388647,"3753 Maple Dr, San Francisco, IL 84376",San Francisco,84376,IL,1,2,2768,7807,2009,59,Multi-Family,Z185922,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/46492362_zpid/
776027,"6417 Elm St, San Francisco, TX 18384",San Francisco,18384,TX,6,4,3119,9710,1980,114,Multi-Family,Z528109,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/73895333_zpid/
833490,"5266 Maple Dr, Sacramento, CA 47481",Sacramento,47481,CA,5,1,2734,6166,1998,82,Single Family,Z418153,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/28865103_zpid/
333231,"2009 Elm St, San Francisco, TX 55834",San Francisco,55834,TX,3,3,3703,9009,1989,38,Multi-Family,Z279776,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/96975216_zpid/
225038,"7837 Pine Rd, San Francisco, NY 50636",San Francisco,50636,NY,1,1,1191,3303,1964,62,Multi-Family,Z756142,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/62830934_zpid/
1258915,"4763 Maple Dr, Fresno, CA 90226",Fresno,90226,CA,4,2,3952,3347,1973,114,Apartment,Z233066,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/15294971_zpid/
843419,"111 Maple Dr, Fresno, NY 57885",Fresno,57885,NY,3,3,1065,3506,2012,87,Apartment,Z643545,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/24791504_zpid/
1363733,"9942 Main St, Sacramento, TX 93874",Sacramento,93874,TX,1,3,2960,3374,1983,9,Apartment,Z779150,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/68042071_zpid/
429291,"626 Maple Dr, Fresno, FL 30885",Fresno,30885,FL,3,3,1513,6424,2007,77,Condo,Z670953,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/53291858_zpid/
544557,"134 Pine Rd, Los Angeles, CA 43095",Los Angeles,43095,CA,3,4,3948,7934,1976,113,Multi-Family,Z669976,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/62263376_zpid/
806408,"2154 Main St, San Francisco, IL 16179",San Francisco,16179,IL,5,3,2641,1819,1957,93,Townhouse,Z481647,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/97805635_zpid/
564752,"2067 Maple Dr, Fresno, FL 18368",Fresno,18368,FL,1,4,3205,6265,1980,9,Single Family,Z118868,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/15060526_zpid/
817524,"4858 Maple Dr, Los Angeles, CA 41408",Los Angeles,41408,CA,3,3,1423,6959,1963,97,Townhouse,Z500167,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/92398871_zpid/
938238,"3832 Main St, Los Angeles, TX 76192",Los Angeles,76192,TX,6,4,3696,8469,2002,45,Condo,Z822004,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/41232685_zpid/
1260045,"511 Main St, Fresno, IL 63613",Fresno,63613,IL,6,4,3037,2133,2017,68,Multi-Family,Z966623,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/57006978_zpid/
296545,"156 Maple Dr, San Diego, FL 84340",San Diego,84340,FL,4,3,2294,7350,1997,63,Townhouse,Z596112,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/85308117_zpid/
870333,"1355 Elm St, Fresno, TX 56087",Fresno,56087,TX,2,1,906,5583,2009,47,Single Family,Z854820,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/95150765_zpid/
244460,"9149 Main St, San Diego, CA 24019",San Diego,24019,CA,2,4,3492,5946,2013,95,Townhouse,Z170113,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/96133622_zpid/
1252831,"3623 Pine Rd, Los Angeles, TX 98287",Los Angeles,98287,TX,6,2,1145,3277,1965,20,Townhouse,Z805949,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/30773459_zpid/
382125,"4282 Main St, San Diego, FL 95381",San Diego,95381,FL,5,1,3522,3877,1966,80,Multi-Family,Z901419,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/90421002_zpid/
324306,"826 Oak Ave, Sacramento, IL 67024",Sacramento,67024,IL,2,3,3732,2633,1995,50,Condo,Z739242,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/14451374_zpid/
1357731,"6814 Main St, Fresno, CA 78123",Fresno,78123,CA,4,1,1211,6121,1987,44,Townhouse,Z979846,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/35773727_zpid/
1196873,"5506 Elm St, San Francisco, NY 81044",San Francisco,81044,NY,6,1,2509,8388,1978,95,Single Family,Z540322,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/84896575_zpid/
299990,"7105 Pine Rd, Los Angeles, FL 19164",Los Angeles,19164,FL,4,3,3886,6631,1956,82,Apartment,Z100947,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/53402944_zpid/
1308064,"6061 Oak Ave, Fresno, FL 86282",Fresno,86282,FL,4,3,765,4564,1995,99,Condo,Z469866,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/88859862_zpid/
725164,"637 Pine Rd, Sacramento, NY 67076",Sacramento,67076,NY,6,3,1194,4600,2002,80,Townhouse,Z842291,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/24003580_zpid/
372641,"6694 Main St, San Diego, TX 18270",San Diego,18270,TX,3,3,3803,2400,1961,80,Condo,Z934882,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/15868074_zpid/
1333747,"3118 Oak Ave, Sacramento, TX 48621",Sacramento,48621,TX,6,3,1457,8827,2021,100,Townhouse,Z700857,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/15916883_zpid/
268166,"9936 Elm St, San Diego, TX 34479",San Diego,34479,TX,2,4,3301,1765,1982,10,Condo,Z168760,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/11879107_zpid/
1091840,"1915 Maple Dr, Fresno, FL 91456",Fresno,91456,FL,6,1,3244,1799,2011,14,Apartment,Z537961,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/47782715_zpid/
1305797,"9326 Maple Dr, Sacramento, TX 47603",Sacramento,47603,TX,5,2,2756,4120,1950,113,Apartment,Z977120,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/53349475_zpid/
395512,"727 Oak Ave, San Francisco, FL 35848",San Francisco,35848,FL,4,3,837,7562,1981,51,Condo,Z565750,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/81117783_zpid/
1194453,"4273 Oak Ave, San Francisco, FL 90716",San Francisco,90716,FL,2,1,3922,4908,2016,82,Multi-Family,Z654358,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/96069247_zpid/
274635,"4590 Maple Dr, Sacramento, TX 77443",Sacramento,77443,TX,6,3,2307,7884,2009,27,Condo,Z727081,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/45477484_zpid/
1018590,"1008 Pine Rd, Sacramento, CA 36321",Sacramento,36321,CA,2,2,3898,1976,1987,88,Apartment,Z788487,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/69989163_zpid/
542852,"1322 Pine Rd, Fresno, CA 23513",Fresno,23513,CA,3,1,1430,4574,1988,71,Apartment,Z154155,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/86109865_zpid/
1086904,"8659 Main St, Sacramento, FL 48318",Sacramento,48318,FL,6,2,2700,5098,2008,68,Apartment,Z923545,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/70403692_zpid/
485409,"201 Oak Ave, Fresno, CA 45968",Fresno,45968,CA,1,1,3327,1193,1953,57,Townhouse,Z744981,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/52934389_zpid/
636359,"4571 Pine Rd, Sacramento, IL 60698",Sacramento,60698,IL,3,4,1662,3036,1975,79,Condo,Z727256,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/22359703_zpid/
1314092,"9681 Main St, Sacramento, IL 41117",Sacramento,41117,IL,3,2,2399,1112,2023,58,Townhouse,Z290791,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/19247279_zpid/
749627,"4648 Oak Ave, Sacramento, IL 51738",Sacramento,51738,IL,1,4,3535,4995,1971,108,Multi-Family,Z701435,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/72449359_zpid/
731423,"3779 Pine Rd, San Diego, IL 63000",San Diego,63000,IL,2,4,2165,8779,1991,21,Multi-Family,Z460404,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/86744069_zpid/
500477,"1969 Elm St, San Francisco, FL 53861",San Francisco,53861,FL,2,2,2794,1406,2015,101,Multi-Family,Z735950,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/68690474_zpid/
140023,"5797 Maple Dr, Los Angeles, CA 65443",Los Angeles,65443,CA,1,4,1450,8677,2018,16,Multi-Family,Z698364,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/18590915_zpid/
854226,"4517 Oak Ave, Fresno, FL 56693",Fresno,56693,FL,4,4,3730,4614,1970,35,Condo,Z936785,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/13438162_zpid/
1084043,"3699 Oak Ave, Fresno, FL 36849",Fresno,36849,FL,5,4,2978,3300,2012,28,Condo,Z344792,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/93911720_zpid/
1113059,"4642 Main St, Sacramento, TX 91718",Sacramento,91718,TX,2,4,3132,3907,1978,40,Single Family,Z551888,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/56846747_zpid/
296387,"566 Pine Rd, Fresno, NY 38380",Fresno,38380,NY,5,4,973,6116,1958,109,Multi-Family,Z709834,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/54825579_zpid/
1286329,"6801 Elm St, Los Angeles, CA 35510",Los Angeles,35510,CA,1,2,2546,1344,2020,93,Condo,Z966467,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/75406454_zpid/
1217332,"3701 Pine Rd, Sacramento, FL 92176",Sacramento,92176,FL,6,4,1498,4967,1973,71,Multi-Family,Z220198,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/20858178_zpid/
1329326,"452 Maple Dr, Sacramento, TX 83045",Sacramento,83045,TX,1,2,3149,1929,1958,46,Townhouse,Z533640,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/36078182_zpid/
1389856,"2996 Elm St, Fresno, NY 57171",Fresno,57171,NY,2,2,1057,7504,1967,14,Single Family,Z697847,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/11503082_zpid/
1494324,"4086 Maple Dr, San Diego, NY 61047",San Diego,61047,NY,6,2,2380,6565,1959,109,Townhouse,Z976633,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/97016489_zpid/
1275867,"4722 Main St, Sacramento, CA 58637",Sacramento,58637,CA,2,2,912,1134,1977,103,Apartment,Z310713,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/15830849_zpid/
416409,"4286 Main St, San Diego, FL 29963",San Diego,29963,FL,5,2,1971,4952,1977,71,Apartment,Z826831,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/21162518_zpid/
199214,"7664 Maple Dr, San Francisco, FL 79247",San Francisco,79247,FL,6,4,1278,5222,1975,92,Condo,Z767270,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/97257260_zpid/
1154031,"6005 Main St, Sacramento, NY 85493",Sacramento,85493,NY,6,4,2894,5902,1962,62,Apartment,Z625717,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/55423604_zpid/
1383914,"983 Elm St, Fresno, CA 23016",Fresno,23016,CA,2,4,731,2456,1992,25,Single Family,Z154458,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/76312233_zpid/
214127,"5310 Pine Rd, Fresno, FL 92602",Fresno,92602,FL,6,4,2762,4177,1952,69,Multi-Family,Z923573,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/56707737_zpid/
898194,"6623 Elm St, San Francisco, CA 61938",San Francisco,61938,CA,6,1,1602,5089,2003,69,Single Family,Z811155,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/56993334_zpid/
761218,"6245 Maple Dr, Los Angeles, TX 10450",Los Angeles,10450,TX,5,2,1231,9555,1953,110,Townhouse,Z304526,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/54482117_zpid/
1123280,"429 Pine Rd, Los Angeles, NY 22716",Los Angeles,22716,NY,1,1,648,8581,1968,105,Townhouse,Z791829,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/19600902_zpid/
1097241,"5832 Oak Ave, Los Angeles, CA 29157",Los Angeles,29157,CA,3,1,1966,8982,1970,15,Multi-Family,Z389776,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/96046599_zpid/
326219,"3026 Oak Ave, San Diego, NY 59726",San Diego,59726,NY,5,4,2476,8031,1975,117,Townhouse,Z100579,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/42442062_zpid/
497194,"3760 Elm St, San Diego, NY 91619",San Diego,91619,NY,3,2,1415,7959,1997,1,Townhouse,Z325676,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/30334100_zpid/
467982,"6119 Main St, San Francisco, TX 85729",San Francisco,85729,TX,3,4,1570,6802,1978,69,Townhouse,Z289803,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/45851033_zpid/
310809,"3781 Main St, San Francisco, IL 22633",San Francisco,22633,IL,6,3,1324,4687,1971,37,Condo,Z829647,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/36047187_zpid/
